iter	RMSE
3256	175066.5378
3257	175062.6261
3258	175040.8798
3259	175022.6397
3260	174995.3009
3261	174994.793
3262	174979.0555
3263	174974.4687
3264	174968.0422
3265	174959.5987
3266	174947.8998
3267	174928.0028
3268	174920.4359
3269	174916.3962
3270	174915.8016
3271	174913.8752
3272	174913.3594
3273	174899.8338
3274	174884.3377
3275	174870.3766
3276	174866.3393
3277	174848.1253
3278	174845.6531
3279	174818.7576
3280	174818.2138
3281	174801.8572
3282	174798.7676
3283	174785.1938
3284	174784.5924
3285	174778.6106
3286	174772.0016
3287	174767.796
3288	174762.9157
3289	174762.357
3290	174754.4598
3291	174733.3263
3292	174718.0251
3293	174673.4364
3294	174656.4639
3295	174646.5306
3296	174637.4884
3297	174633.6146
3298	174624.4168
3299	174623.9009
3300	174618.3559
3301	174605.0537
3302	174602.1241
3303	174601.5423
3304	174580.82
3305	174564.544
3306	174550.802
3307	174522.5115
3308	174516.6737
3309	174515.8079
3310	174510.9584
3311	174502.2439
3312	174492.2985
3313	174487.6975
3314	174482.8131
3315	174465.8701
3316	174426.5492
3317	174408.5662
3318	174406.0283
3319	174361.7149
3320	174356.0034
3321	174350.1541
3322	174341.2424
3323	174328.3263
3324	174326.2961
3325	174307.9462
3326	174288.4165
3327	174258.8686
3328	174249.2253
3329	174228.8215
3330	174225.6019
3331	174215.6555
3332	174203.3237
3333	174191.4012
3334	174190.8082
3335	174190.2894
3336	174178.1947
3337	174166.9895
3338	174164.6476
3339	174159.5197
3340	174142.4104
3341	174135.7688
3342	174113.3304
3343	174098.3793
3344	174094.6315
3345	174094.087
3346	174091.006
3347	174077.8419
3348	174069.4927
3349	174052
3350	174018.6938
3351	174010.9833
3352	174000.2315
3353	173984.3397
3354	173981.0674
3355	173944.7581
3356	173933.1761
3357	173931.3167
3358	173907.4196
3359	173890.5567
3360	173873.8573
3361	173844.2994
3362	173842.2377
3363	173839.4425
3364	173832.3191
3365	173807.5884
3366	173786.6952
3367	173776.084
3368	173775.5901
3369	173771.6324
3370	173767.8234
3371	173753.4543
3372	173740.4027
3373	173713.2959
3374	173703.8539
3375	173703.353
3376	173702.5577
3377	173693.8187
3378	173690.6767
3379	173686.3633
3380	173683.384
3381	173672.4533
3382	173655.7261
3383	173643.687
3384	173642.9834
3385	173636.5975
3386	173613.2937
3387	173594.4397
3388	173571.4966
3389	173560.6675
3390	173560.1253
3391	173547.7892
3392	173547.318
3393	173537.7674
3394	173536.3904
3395	173526.9736
3396	173511.3303
3397	173501.2754
3398	173500.7189
3399	173472.0979
3400	173465.2015
3401	173440.2332
3402	173423.5012
3403	173396.1914
3404	173372.1931
3405	173368.9417
3406	173368.4142
3407	173358.131
3408	173357.6434
3409	173352.7284
3410	173334.3575
3411	173331.03
3412	173326.2853
3413	173297.5009
3414	173280.713
3415	173271.456
3416	173265.6185
3417	173230.6996
3418	173215.4782
3419	173214.9502
3420	173201.4354
3421	173186.4689
3422	173172.8268
3423	173157.6533
3424	173140.6549
3425	173113.7609
3426	173110.6011
3427	173110.0882
3428	173096.4784
3429	173093.8444
3430	173093.4455
3431	173092.9456
3432	173088.4428
3433	173081.7519
3434	173077.9383
3435	173064.934
3436	173060.9853
3437	173059.3402
3438	173044.7095
3439	173027.0773
3440	173026.6063
3441	173013.6099
3442	173003.9906
3443	172996.8867
3444	172982.4454
3445	172972.8306
3446	172963.1008
3447	172950.6626
3448	172946.0429
3449	172931.6797
3450	172931.1487
3451	172919.2831
3452	172871.9
3453	172846.6987
3454	172837.6091
3455	172826.8552
3456	172811.0221
3457	172799.1152
3458	172788.8638
3459	172785.1347
3460	172784.6057
3461	172768.2067
3462	172754.9267
3463	172736.1123
3464	172723.5672
3465	172680.6041
3466	172665.6169
3467	172658.5277
3468	172644.3666
3469	172629.1894
3470	172626.4935
3471	172605.0782
3472	172593.8052
3473	172592.7802
3474	172582.206
3475	172569.7315
3476	172551.8253
3477	172546.1276
3478	172516.3466
3479	172490.0549
3480	172447.1458
3481	172446.5729
3482	172424.195
3483	172411.5427
3484	172388.6931
3485	172378.414
3486	172376.663
3487	172356.4203
3488	172345.133
3489	172344.643
3490	172344.1302
3491	172328.6587
3492	172318.9606
3493	172311.358
3494	172301.4484
3495	172288.3973
3496	172276.8318
3497	172255.7441
3498	172255.2682
3499	172237.3799
3500	172236.8451
3501	172222.5844
3502	172212.125
3503	172201.224
3504	172195.3605
3505	172165.1349
3506	172156.2523
3507	172120.0576
3508	172116.0787
3509	172096.1781
3510	172073.1334
3511	172062.7274
3512	172050.3414
3513	172044.8345
3514	172038.2548
3515	172027.3268
3516	172025.8982
3517	171996.6372
3518	171976.7652
3519	171976.2888
3520	171975.8977
3521	171973.4833
3522	171964.9217
3523	171958.7351
3524	171947.2504
3525	171940.8549
3526	171937.1307
3527	171893.1501
3528	171885.1893
3529	171874.5425
3530	171867.6216
3531	171829.7049
3532	171822.4504
3533	171815.7167
3534	171814.9566
3535	171806.304
3536	171800.8519
3537	171788.8902
3538	171775.9493
3539	171761.593
3540	171737.3954
3541	171723.4445
3542	171704.8484
3543	171695.9405
3544	171668.0798
3545	171657.4591
3546	171651.1232
3547	171640.6403
3548	171621.8543
3549	171619.3255
3550	171618.8702
3551	171618.3176
3552	171600.8379
3553	171587.2943
3554	171581.939
3555	171575.9894
3556	171570.9411
3557	171563.7273
3558	171563.3741
3559	171534.8543
3560	171521.9779
3561	171519.975
3562	171508.4969
3563	171491.9574
3564	171474.1738
3565	171473.6917
3566	171449.0094
3567	171436.1343
3568	171430.4423
3569	171423.4241
3570	171421.9358
3571	171419.1383
3572	171416.1224
3573	171413.1955
3574	171408.6393
3575	171389.9457
3576	171381.633
3577	171378.1604
3578	171325.7665
3579	171323.9617
3580	171315.7479
3581	171302.6375
3582	171275.541
3583	171270.3762
3584	171232.6062
3585	171213.9816
3586	171213.4336
3587	171201.8049
3588	171201.3559
3589	171200.7945
3590	171200.4148
3591	171200.0003
3592	171188.1563
3593	171184.2493
3594	171167.6125
3595	171149.0369
3596	171140.7984
3597	171135.0376
3598	171122.9209
3599	171119.4786
3600	171112.8261
3601	171086.1345
3602	171059.8626
3603	171049.4234
3604	171039.3805
3605	171027.7271
3606	171026.1959
3607	171012.1604
3608	171006.6377
3609	170991.7106
3610	170966.6868
3611	170966.006
3612	170958.1235
3613	170953.372
3614	170928.6967
3615	170903.1981
3616	170868.508
3617	170847.698
3618	170833.8647
3619	170830.1875
3620	170817.8722
3621	170796.9268
3622	170782.9535
3623	170764.9077
3624	170758.8709
3625	170758.3484
3626	170752.529
3627	170710.3731
3628	170709.572
3629	170695.5624
3630	170682.5383
3631	170676.9281
3632	170676.1824
3633	170675.4557
3634	170664.8676
3635	170644.7408
3636	170637.4684
3637	170630.254
3638	170618.9471
3639	170584.0169
3640	170577.1652
3641	170568.713
3642	170568.2842
3643	170563.819
3644	170560.1962
3645	170542.7938
3646	170539.0682
3647	170514.9686
3648	170514.54
3649	170509.0522
3650	170503.531
3651	170502.8587
3652	170496.9897
3653	170479.6294
3654	170469.7404
3655	170457.2583
3656	170452.0596
3657	170439.3518
3658	170430.278
3659	170429.4846
3660	170416.1853
3661	170406.0914
3662	170372.4629
3663	170363.5823
3664	170363.092
3665	170362.6598
3666	170362.1334
3667	170356.9131
3668	170356.5209
3669	170351.8737
3670	170351.4804
3671	170350.9572
3672	170318.5376
3673	170307.0492
3674	170306.6083
3675	170301.3769
3676	170297.3036
3677	170267.0265
3678	170250.4036
3679	170239.1834
3680	170223.3235
3681	170203.849
3682	170199.542
3683	170191.2534
3684	170180.4687
3685	170179.9722
3686	170175.645
3687	170166.9354
3688	170152.3519
3689	170151.974
3690	170134.834
3691	170127.1641
3692	170111.0741
3693	170087.6112
3694	170077.7144
3695	170067.1968
3696	170054.0991
3697	170037.2453
3698	170025.5922
3699	170012.8157
3700	170003.6776
3701	169990.4553
3702	169962.2534
3703	169951.4017
3704	169938.0064
3705	169933.2745
3706	169914.1873
3707	169911.1304
3708	169890.3776
3709	169889.9315
3710	169864.8153
3711	169856.2692
3712	169853.0459
3713	169843.0177
3714	169831.304
3715	169830.8403
3716	169807.3849
3717	169802.9005
3718	169799.907
3719	169776.8219
3720	169765.8383
3721	169761.7261
3722	169758.8332
3723	169749.0517
3724	169734.1441
3725	169727.1672
3726	169709.6036
3727	169698.1735
3728	169693.9987
3729	169673.6078
3730	169667.0978
3731	169664.5855
3732	169662.2871
3733	169642.553
3734	169627.5069
3735	169609.1816
3736	169597.3631
3737	169587.6155
3738	169566.0909
3739	169563.8348
3740	169552.7965
3741	169533.025
3742	169530.698
3743	169519.9176
3744	169509.8461
3745	169493.5779
3746	169481.3788
3747	169460.7932
3748	169455.7396
3749	169451.2554
3750	169433.3307
3751	169405.4764
3752	169400.8974
3753	169392.6755
3754	169383.7252
3755	169371.7131
3756	169349.1745
3757	169339.3888
3758	169330.6972
3759	169324.7255
3760	169314.4806
3761	169296.5471
3762	169285.7507
3763	169258.8291
3764	169256.1961
3765	169253.722
3766	169253.2297
3767	169239.8996
3768	169229.1921
3769	169228.6983
3770	169199.5894
3771	169190.5098
3772	169167.8043
3773	169160.6428
3774	169141.8417
3775	169128.1496
3776	169126.2885
3777	169120.1175
3778	169113.4454
3779	169110.9093
3780	169103.286
3781	169093.8006
3782	169092.0412
3783	169080.5314
3784	169065.6707
3785	169046.8922
3786	169032.1629
3787	169011.8983
3788	168983.9018
3789	168968.7043
3790	168968.2408
3791	168950.3484
3792	168933.9349
3793	168925.6005
3794	168904.8839
3795	168901.9486
3796	168892.67
3797	168884.1525
3798	168883.3303
3799	168866.785
3800	168864.1415
3801	168857.1052
3802	168856.6665
3803	168853.9385
3804	168843.6821
3805	168840.8917
3806	168826.2628
3807	168814.034
3808	168784.4311
3809	168756.8625
3810	168756.4432
3811	168755.9979
3812	168748.0722
3813	168736.8996
3814	168730.6322
3815	168717.7645
3816	168707.7364
3817	168695.3961
3818	168680.2327
3819	168662.3417
3820	168644.5283
3821	168640.9763
3822	168636.9064
3823	168629.2692
3824	168607.4782
3825	168594.4345
3826	168577.7677
3827	168573.2841
3828	168557.9518
3829	168557.4756
3830	168541.8336
3831	168533.7397
3832	168525.1061
3833	168524.7579
3834	168508.967
3835	168502.1025
3836	168485.0849
3837	168457.0459
3838	168447.1139
3839	168407.4721
3840	168390.5625
3841	168386.9032
3842	168374.8627
3843	168356.3046
3844	168344.449
3845	168328.262
3846	168319.9748
3847	168317.2228
3848	168308.8456
3849	168291.4923
3850	168275.1466
3851	168267.2377
3852	168251.9096
3853	168244.2969
3854	168241.2389
3855	168230.0876
3856	168225.2955
3857	168208.7098
3858	168199.5141
3859	168191.4163
3860	168187.273
3861	168153.6277
3862	168146.6581
3863	168144.714
3864	168117.8136
3865	168083.4193
3866	168082.9768
3867	168077.9799
3868	168037.8724
3869	168035.2942
3870	168017.0924
3871	168011.2636
3872	167986.1158
3873	167983.638
3874	167979.7882
3875	167972.3354
3876	167968.3828
3877	167934.2888
3878	167911.9251
3879	167911.5376
3880	167907.9723
3881	167904.6025
3882	167891.5251
3883	167878.11
3884	167866.4249
3885	167859.1751
3886	167839.0133
3887	167833.9193
3888	167823.1979
3889	167816.5362
3890	167814.7884
3891	167814.2742
3892	167796.095
3893	167792.1881
3894	167772.4467
3895	167771.429
3896	167753.5932
3897	167744.5453
3898	167738.4582
3899	167734.5943
3900	167725.7905
3901	167708.4971
3902	167708.101
3903	167695.8831
3904	167680.6074
3905	167653.1933
3906	167649.1917
3907	167635.7603
3908	167624.6556
3909	167620.2272
3910	167619.7381
3911	167619.2632
3912	167617.4645
3913	167609.5329
3914	167596.9258
3915	167595.322
3916	167576.574
3917	167566.9678
3918	167566.6065
3919	167549.1268
3920	167546.9197
3921	167535.4823
3922	167535.0373
3923	167526.0037
3924	167510.9326
3925	167500.0864
3926	167491.8999
3927	167487.0313
3928	167485.7316
3929	167485.1555
3930	167473.5394
3931	167454.3335
3932	167446.1136
3933	167421.1706
3934	167416.9264
3935	167403.254
3936	167396.0313
3937	167385.6407
3938	167376.0735
3939	167370.3393
3940	167365.6207
3941	167359.1532
3942	167347.0175
3943	167342.2077
3944	167318.3708
3945	167316.8764
3946	167306.5182
3947	167303.0052
3948	167286.404
3949	167260.4456
3950	167246.9444
3951	167225.894
3952	167211.9658
3953	167207.8808
3954	167195.4448
3955	167178.9766
3956	167173.4959
3957	167153.5238
3958	167140.3347
3959	167132.0686
3960	167126.0467
3961	167115.4896
3962	167102.598
3963	167084.8994
3964	167070.4725
3965	167058.8987
3966	167046.5494
3967	167043.7814
3968	167037.4681
3969	167028.9135
3970	167012.6177
3971	167001.7268
3972	166990.2125
3973	166989.7521
3974	166978.6068
3975	166972.6448
3976	166965.3503
3977	166949.1384
3978	166942.8875
3979	166939.4999
3980	166939.0541
3981	166936.9172
3982	166928.1156
3983	166911.6965
3984	166908.0499
3985	166902.5327
3986	166893.3834
3987	166881.9279
3988	166862.5788
3989	166862.1679
3990	166849.346
3991	166825.8783
3992	166825.5
3993	166816.4526
3994	166816.086
3995	166810.4447
3996	166804.0167
3997	166803.664
3998	166797.0643
3999	166784.8036
4000	166769.0661
4001	166745.0308
4002	166739.0784
4003	166732.4444
4004	166683.9073
4005	166676.028
4006	166673.5931
4007	166671.9894
4008	166666.5906
4009	166661.0927
4010	166637.0559
4011	166623.8055
4012	166620.6141
4013	166610.6664
4014	166603.621
4015	166593.1187
4016	166584.4902
4017	166572.8245
4018	166572.3908
4019	166570.9983
4020	166564.9665
4021	166548.0285
4022	166515.5926
4023	166510.2283
4024	166487.7887
4025	166472.888
4026	166467.2004
4027	166446.1999
4028	166436.8038
4029	166435.1063
4030	166427.0966
4031	166426.649
4032	166419.7303
4033	166402.3933
4034	166401.2262
4035	166394.7051
4036	166392.5447
4037	166383.9339
4038	166367.6682
4039	166357.0962
4040	166325.2739
4041	166309.2608
4042	166304.2099
4043	166303.8094
4044	166295.8643
4045	166289.0084
4046	166275.078
4047	166255.4274
4048	166248.7336
4049	166248.2898
4050	166243.7659
4051	166236.1521
4052	166226.9953
4053	166222.6991
4054	166213.7831
4055	166201.4739
4056	166201.1554
4057	166191.9717
4058	166190.1083
4059	166179.2997
4060	166156.7075
4061	166146.0246
4062	166133.2346
4063	166112.0022
4064	166105.0735
4065	166097.1505
4066	166063.6632
4067	166058.4197
4068	166049.6334
4069	166038.1666
4070	166015.7352
4071	166001.4232
4072	165980.0459
4073	165959.5893
4074	165943.5327
4075	165929.3306
4076	165923.128
4077	165919.4775
4078	165912.5215
4079	165911.843
4080	165900.1128
4081	165895.3346
4082	165892.4599
4083	165874.8384
4084	165867.8066
4085	165859.4483
4086	165858.9989
4087	165842.0359
4088	165834.4353
4089	165834.0528
4090	165816.6335
4091	165811.02
4092	165801.6002
4093	165798.7696
4094	165793.701
4095	165780.3631
4096	165768.7461
4097	165752.0265
4098	165745.2968
4099	165733.3829
4100	165723.2012
4101	165716.0097
4102	165714.2281
4103	165701.2013
4104	165695.1574
4105	165694.7923
4106	165682.0797
4107	165674.6969
4108	165660.5967
4109	165650.2433
4110	165639.2163
4111	165618.5843
4112	165607.8087
4113	165595.7646
4114	165589.0938
4115	165581.5599
4116	165578.8573
4117	165571.2397
4118	165542.2244
4119	165529.6179
4120	165516.289
4121	165510.0897
4122	165497.055
4123	165490.2046
4124	165464.7606
4125	165448.6505
4126	165441.5562
4127	165420.8746
4128	165404.2109
4129	165394.1222
4130	165377.858
4131	165368.404
4132	165346.4917
4133	165323.6971
4134	165308.6334
4135	165297.6953
4136	165283.2539
4137	165282.8119
4138	165266.7379
4139	165266.3327
4140	165261.7764
4141	165244.2871
4142	165230.0383
4143	165228.4624
4144	165215.8743
4145	165215.4654
4146	165207.455
4147	165198.2147
4148	165190.6359
4149	165172.8818
4150	165172.4467
4151	165163.5713
4152	165154.3414
4153	165135.5688
4154	165131.9061
4155	165127.1975
4156	165125.6017
4157	165105.5977
4158	165079.3653
4159	165077.6503
4160	165071.9127
4161	165065.1359
4162	165062.3152
4163	165061.9443
4164	165050.7513
4165	165030.8519
4166	165030.4816
4167	165013.1968
4168	165012.5305
4169	164996.6481
4170	164975.4696
4171	164958.433
4172	164950.0792
4173	164940.6462
4174	164934.0485
4175	164933.6898
4176	164923.9822
4177	164919.0169
4178	164918.6003
4179	164915.1547
4180	164914.7481
4181	164898.5963
4182	164885.8335
4183	164875.1588
4184	164867.2998
4185	164864.3586
4186	164851.9619
4187	164843.6649
4188	164840.6505
4189	164838.8992
4190	164833.3848
4191	164827.8354
4192	164827.4656
4193	164801.2101
4194	164764.2467
4195	164763.8311
4196	164761.4644
4197	164760.4128
4198	164740.9801
4199	164734.2651
4200	164723.9866
4201	164719.5266
4202	164714.4806
4203	164706.2458
4204	164694.4149
4205	164663.6737
4206	164663.1918
4207	164660.2335
4208	164650.801
4209	164640.0417
4210	164634.1685
4211	164629.1308
4212	164619.9631
4213	164605.5231
4214	164584.3133
4215	164575.7601
4216	164571.574
4217	164570.0056
4218	164564.5516
4219	164561.4293
4220	164549.0254
4221	164548.289
4222	164547.8317
4223	164542.2512
4224	164537.2185
4225	164527.2443
4226	164522.0674
4227	164512.8701
4228	164509.3088
4229	164484.7509
4230	164477.274
4231	164469.0446
4232	164441.8313
4233	164422.2921
4234	164421.9049
4235	164412.9076
4236	164410.6542
4237	164402.4118
4238	164388.2982
4239	164374.5864
4240	164370.3521
4241	164356.6476
4242	164339.5074
4243	164305.2457
4244	164302.1748
4245	164296.5382
4246	164269.6121
4247	164254.331
4248	164249.1244
4249	164240.8607
4250	164240.372
4251	164234.3884
4252	164230.6473
4253	164220.8697
4254	164211.5435
4255	164209.5275
4256	164183.9445
4257	164178.4469
4258	164162.5751
4259	164153.8677
4260	164134.2138
4261	164122.5068
4262	164115.4237
4263	164108.2925
4264	164104.328
4265	164094.7768
4266	164094.468
4267	164091.7651
4268	164091.3236
4269	164080.7979
4270	164080.4988
4271	164079.2282
4272	164078.8338
4273	164071.9969
4274	164054.0551
4275	164031.0992
4276	164029.3117
4277	164023.1532
4278	164012.8089
4279	164005.9561
4280	164005.5888
4281	164005.2311
4282	163995.354
4283	163994.9485
4284	163987.2773
4285	163962.844
4286	163952.4074
4287	163943.4904
4288	163934.8588
4289	163910.3408
4290	163909.2725
4291	163907.3899
4292	163900.3806
4293	163898.9108
4294	163895.6077
4295	163887.6301
4296	163883
4297	163876.3508
4298	163868.2964
4299	163867.971
4300	163864.4114
4301	163848.7262
4302	163846.4313
4303	163842.6436
4304	163824.5792
4305	163819.4013
4306	163808.3293
4307	163783.5447
4308	163773.2034
4309	163769.38
4310	163757.9911
4311	163757.647
4312	163740.5172
4313	163730.0154
4314	163693.742
4315	163670.4289
4316	163670.0639
4317	163657.6426
4318	163647.1738
4319	163631.4094
4320	163616.5806
4321	163605.0662
4322	163604.6727
4323	163604.2979
4324	163592.1361
4325	163591.8135
4326	163583.8949
4327	163557.403
4328	163556.9774
4329	163556.5973
4330	163542.7811
4331	163542.4577
4332	163542.0925
4333	163541.7358
4334	163539.2057
4335	163538.0397
4336	163524.6384
4337	163521.3622
4338	163514.4785
4339	163499.6992
4340	163499.4046
4341	163499.1196
4342	163476.2276
4343	163451.702
4344	163437.0639
4345	163423.8565
4346	163413.5109
4347	163382.5669
4348	163373.556
4349	163368.7253
4350	163368.0808
4351	163358.4966
4352	163347.6227
4353	163339.0547
4354	163336.5474
4355	163336.2134
4356	163328.4662
4357	163317.6825
4358	163296.0526
4359	163293.4548
4360	163288.214
4361	163286.1439
4362	163279.1747
4363	163275.0739
4364	163269.6765
4365	163255.2926
4366	163239.9965
4367	163221.083
4368	163203.6235
4369	163202.0628
4370	163199.1472
4371	163190.2816
4372	163181.7376
4373	163166.5815
4374	163148.9437
4375	163148.5458
4376	163137.7216
4377	163126.0026
4378	163118.2214
4379	163108.2832
4380	163091.7877
4381	163084.2579
4382	163070.6691
4383	163062.6199
4384	163051.6864
4385	163045.2677
4386	163043.5637
4387	163037.4008
4388	163022.5035
4389	163022.1081
4390	163019.4499
4391	163009.7008
4392	162980.5074
4393	162970.0372
4394	162946.7882
4395	162929.9772
4396	162911.7502
4397	162909.476
4398	162908.4722
4399	162901.4011
4400	162897.2943
4401	162890.8846
4402	162888.1593
4403	162862.0345
4404	162861.5833
4405	162854.4149
4406	162853.1291
4407	162850.4924
4408	162835.3357
4409	162828.0201
4410	162815.9066
4411	162797.1334
4412	162786.3179
4413	162777.2582
4414	162771.8671
4415	162771.4673
4416	162753.801
4417	162738.9955
4418	162734.2374
4419	162727.9249
4420	162711.3915
4421	162697.5671
4422	162689.8759
4423	162676.5954
4424	162672.2383
4425	162668.06
4426	162654.8332
4427	162635.1044
4428	162633.8964
4429	162633.5003
4430	162631.9437
4431	162617.218
4432	162605.9538
4433	162587.907
4434	162586.2905
4435	162571.8281
4436	162548.049
4437	162526.7321
4438	162526.3406
4439	162513.5013
4440	162509.8673
4441	162480.9271
4442	162476.4023
4443	162476.0451
4444	162473.2212
4445	162462.5171
4446	162439.3683
4447	162435.38
4448	162424.4337
4449	162417.8535
4450	162414.746
4451	162397.8033
4452	162386.136
4453	162382.5636
4454	162375.2384
4455	162373.0281
4456	162365.2137
4457	162364.8391
4458	162359.5246
4459	162352.6049
4460	162326.4691
4461	162314.1014
4462	162300.717
4463	162288.6404
4464	162285.7374
4465	162275.4618
4466	162272.6834
4467	162267.4676
4468	162255.36
4469	162244.7069
4470	162241.806
4471	162233.0581
4472	162230.7849
4473	162216.8206
4474	162197.53
4475	162196.683
4476	162187.3258
4477	162176.012
4478	162171.1495
4479	162169.283
4480	162163.741
4481	162155.9199
4482	162145.2972
4483	162116.9658
4484	162108.1169
4485	162079.2859
4486	162073.0952
4487	162066.2825
4488	162058.1836
4489	162040.1137
4490	162038.6371
4491	162013.707
4492	162002.4222
4493	161987.1784
4494	161975.8937
4495	161969.312
4496	161964.8436
4497	161958.1187
4498	161953.7949
4499	161939.5862
4500	161939.2466
4501	161906.2078
4502	161905.8309
4503	161897.9944
4504	161895.5387
4505	161884.7302
4506	161873.6457
4507	161857.7791
4508	161857.4326
4509	161857.1225
4510	161825.2295
4511	161818.4346
4512	161798.5461
4513	161795.3314
4514	161791.0587
4515	161780.0082
4516	161772.2729
4517	161764.6227
4518	161754.455
4519	161744.5849
4520	161735.7236
4521	161735.37
4522	161731.9698
4523	161730.7285
4524	161726.6472
4525	161717.5956
4526	161696.9338
4527	161682.1579
4528	161672.4226
4529	161664.1808
4530	161653.0808
4531	161644.8346
4532	161644.361
4533	161629.0878
4534	161620.8876
4535	161597.2868
4536	161590.6156
4537	161587.52
4538	161587.2492
4539	161579.4547
4540	161560.2479
4541	161557.7665
4542	161545.7103
4543	161540.6175
4544	161531.5202
4545	161522.8182
4546	161506.2688
4547	161490.5913
4548	161478.4606
4549	161473.3865
4550	161463.304
4551	161450.2871
4552	161448.4836
4553	161446.3003
4554	161435.6895
4555	161427.905
4556	161416.6128
4557	161412.109
4558	161388.8875
4559	161364.1976
4560	161358.9684
4561	161349.8131
4562	161341.9539
4563	161329.7251
4564	161325.4866
4565	161322.1405
4566	161321.8307
4567	161310.6978
4568	161298.6465
4569	161290.2936
4570	161284.413
4571	161282.4363
4572	161275.775
4573	161264.5339
4574	161258.0083
4575	161244.4336
4576	161244.0339
4577	161243.7569
4578	161241.1923
4579	161226.6421
4580	161211.821
4581	161195.8803
4582	161187.6271
4583	161176.6042
4584	161169.362
4585	161164.8231
4586	161164.5034
4587	161164.1814
4588	161163.8364
4589	161153.0766
4590	161132.999
4591	161120.3949
4592	161110.0872
4593	161070.0717
4594	161057.6885
4595	161048.1462
4596	161035.7126
4597	161033.9407
4598	161030.706
4599	161029.0645
4600	161018.0351
4601	161017.7004
4602	161010.5506
4603	160999.5324
4604	160994.3925
4605	160969.3417
4606	160956.5954
4607	160949.695
4608	160936.9865
4609	160935.6738
4610	160926.1164
4611	160925.7659
4612	160924.7098
4613	160924.3959
4614	160917.4317
4615	160914.7415
4616	160907.7944
4617	160905.6964
4618	160893.3305
4619	160890.4915
4620	160889.1536
4621	160876.1081
4622	160870.6812
4623	160866.3666
4624	160852.3222
4625	160843.488
4626	160830.7579
4627	160830.3684
4628	160830.043
4629	160829.162
4630	160824.7645
4631	160814.3113
4632	160805.4987
4633	160798.8748
4634	160782.1418
4635	160778.2722
4636	160752.6327
4637	160752.26
4638	160745.2626
4639	160740.9856
4640	160712.8798
4641	160712.5141
4642	160711.1845
4643	160710.8596
4644	160710.5215
4645	160710.2077
4646	160706.3207
4647	160706.0125
4648	160700.0917
4649	160690.9267
4650	160678.4015
4651	160668.3606
4652	160654.3501
4653	160650.0301
4654	160645.0765
4655	160644.7543
4656	160641.6017
4657	160641.269
4658	160620.1029
4659	160619.8076
4660	160598.2838
4661	160578.0487
4662	160568.8127
4663	160562.5498
4664	160556.336
4665	160548.9574
4666	160532.7235
4667	160511.6878
4668	160491.7978
4669	160455.9447
4670	160449.6255
4671	160438.4079
4672	160432.1489
4673	160424.38
4674	160409.3215
4675	160396.6501
4676	160396.38
4677	160386.8785
4678	160377.0681
4679	160374.7994
4680	160373.4781
4681	160373.2014
4682	160361.8662
4683	160354.4845
4684	160353.9529
4685	160352.2875
4686	160346.0548
4687	160344.4616
4688	160340.4509
4689	160338.762
4690	160336.6625
4691	160334.071
4692	160326.1793
4693	160301.1596
4694	160298.8856
4695	160282.6845
4696	160282.3822
4697	160270.1401
4698	160267.8258
4699	160252.4198
4700	160214.3036
4701	160201.7325
4702	160196.4473
4703	160196.0445
4704	160194.7612
4705	160174.362
4706	160160.963
4707	160160.6336
4708	160147.3346
4709	160145.1546
4710	160128.7761
4711	160126.28
4712	160113.8872
4713	160106.8852
4714	160089.0276
4715	160075.9434
4716	160057.5889
4717	160038.0074
4718	160030.3083
4719	160022.1413
4720	160004.1842
4721	159994.6053
4722	159982.4386
4723	159980.8055
4724	159977.0355
4725	159963.8866
4726	159951.311
4727	159942.715
4728	159940.8748
4729	159929.4243
4730	159919.5918
4731	159911.5573
4732	159909.4157
4733	159909.1243
4734	159889.0105
4735	159880.1185
4736	159878.411
4737	159875.6829
4738	159874.3848
4739	159866.9216
4740	159855.716
4741	159840.8919
4742	159827.0424
4743	159812.6767
4744	159806.0535
4745	159777.7768
4746	159761.9806
4747	159748.2892
4748	159721.5857
4749	159721.2443
4750	159703.0084
4751	159692.9229
4752	159690.285
4753	159686.561
4754	159679.1676
4755	159661.195
4756	159649.7335
4757	159640.7055
4758	159625.2258
4759	159623.2042
4760	159622.907
4761	159610.0007
4762	159595.5882
4763	159568.1341
4764	159554.5333
4765	159545.5034
4766	159535.0038
4767	159528.3094
4768	159523.349
4769	159516.3355
4770	159508.4223
4771	159496.9228
4772	159492.4837
4773	159482.4745
4774	159476.7754
4775	159459.6154
4776	159445.6704
4777	159438.5303
4778	159422.8083
4779	159412.2991
4780	159412.0873
4781	159399.4023
4782	159392.3019
4783	159373.0869
4784	159366.4203
4785	159349.3846
4786	159349.0952
4787	159341.2273
4788	159333.3955
4789	159329.5045
4790	159322.2203
4791	159315.486
4792	159298.0977
4793	159277.6781
4794	159247.3392
4795	159231.8777
4796	159228.8942
4797	159220.2995
4798	159207.4889
4799	159204.9666
4800	159201.9067
4801	159200.4526
4802	159195.3556
4803	159195.0781
4804	159171.9194
4805	159162.918
4806	159161.5164
4807	159159.987
4808	159155.3843
4809	159143.7287
4810	159122.0301
4811	159109.3621
4812	159083.293
4813	159077.4118
4814	159067.6223
4815	159067.2493
4816	159058.0637
4817	159044.4524
4818	159043.0054
4819	159035.2178
4820	159025.8812
4821	159024.2312
4822	159010.4439
4823	159007.786
4824	159007.4632
4825	158995.7299
4826	158994.1891
4827	158990.7826
4828	158984.0031
4829	158975.9836
